"","to_npi","from_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text","pcp_communityid","hospital_communityid"
"116",1023055126,1790729887,47,68,42.088,63.825,"General Acute Care Hospital","Internal Medicine","Hospice and Palliative Medicine","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT FORTI","M.D.","L","NULL","NULL",1393,1386
"117",1023055126,1447242565,468,1288,5.567,22.266,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L","NULL","NULL",1386,1386
"118",1023055126,1932128782,73,92,45.489,43.112,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT PICKETT","M.D.","ANDREW","NULL","NULL",1393,1386
"119",1023055126,1639249774,181,270,21.344,39.115,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","KENNETH VARGAS","MD","EUGENE","NULL","NULL",1386,1386
"120",1023055126,1083606248,195,345,27.087,50.184,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","RALPH ATKINSON","M.D.","C.","NULL","III",1390,1386
"121",1023055126,1427074210,167,396,10.876,27.267,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID SPIGEL","M.D.","R","NULL","NULL",1386,1386
"122",1023055126,1316977812,436,481,0,0,"General Acute Care Hospital","General Practice","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM GIBSON","M.D.","DONALD","NULL","NULL",1386,1386
"123",1023055126,1871614370,35,51,32.647,37.114,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEREN HOLMES","MD","MARIE","DR.","NULL",1386,1386
"124",1023055126,1417131715,5571,9007,0.578,8.745,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOHN RIDDICK","M.D.","ALSTON","DR.","NULL",1386,1386
"125",1023055126,1770538738,37,58,27.569,42.364,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","EDWARD BARNES","M.D.","KIRK","NULL","NULL",1385,1386
"126",1023055126,1730126574,438,781,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","FERNANDO ESTRELLA","MD","S.","DR.","NULL",1386,1386
"127",1023055126,1922092535,239,276,0,0,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","JEFFREY JOBE","MD","S","MR.","NULL",1386,1386
"128",1023055126,1407890593,180,227,34.471,56.626,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","FAIZA REHMAN","M.D.","NULL","DR.","NULL",1400,1386
"129",1023055126,1760762348,66,73,43.521,46.821,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","ASHLEY ROSE","D.O.","RYAN","DR.","NULL",1386,1386
"130",1023055126,1790891315,196,212,47.495,66.46,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","DONALD RUSSO","M.D.","J","NULL","NULL",1391,1386
"131",1023055126,1285625731,51,70,43.529,51.385,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM PATTEN","M.D.","THOMAS","NULL","JR.",1393,1386
"132",1023055126,1508890286,43,56,35.482,47.798,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","LESTER PORTER","MD","L","NULL","NULL",1390,1386
"133",1023055126,1447245725,301,1091,1.696,15.716,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN RIGTRUP","MD","M","MR.","NULL",1386,1386
"134",1023055126,1932274503,297,368,47.579,52.825,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","THOMAS CABELL","M.D.","H","NULL","JR.",1395,1386
"135",1023055126,1417990367,187,530,5.585,18.905,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","IAN FLINN","M.D.","WINCHESTER","NULL","NULL",1386,1386
"136",1023055126,1457346132,296,608,12.27,31.645,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID JARVIS","MD","A","MR.","NULL",1386,1386
"137",1023055126,1104812551,510,1355,1.215,8.252,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","STERLING BARRETT","M.D.","I","NULL","NULL",1386,1386
"138",1023055126,1558461970,1634,2401,2.257,15.758,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT WHEATLEY","M.D. F.A.C.C.","M","DR.","NULL",1386,1386
"139",1023055126,1508961996,47,52,40.808,61.501,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","JAMES AMLICKE","MD","DAVID","NULL","NULL",1384,1386
"140",1023055126,1801943600,603,1110,2.414,16.428,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JONATHAN SCHNEIDER","MD","NULL","NULL","NULL",1386,1386
"141",1023055126,1902013410,83,104,46.096,56.509,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","SAADIA KHAN","MD","NULL","NULL","NULL",1400,1386
"142",1023055126,1497730501,175,288,0.253,1.415,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ELLIOTT COHEN","MD","S","NULL","NULL",1386,1386
"143",1023055126,1932190360,69,79,46.81,64.101,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","TOBY SMITH","MD","RAY","NULL","NULL",1400,1386
"144",1023055126,1316933955,558,1367,1.376,9.886,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID ALLEN","MD","W","MR.","NULL",1386,1386
"145",1023055126,1760478192,743,1385,4.061,20.047,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","THOMAS LEWIS","MD","J","MR.","NULL",1386,1386
"146",1023055126,1376538207,343,984,2.956,16.858,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","DEEPINDER BAL","MD","S","MR.","NULL",1386,1386
"147",1023055126,1194743914,101,150,29.56,44.975,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM PENLEY","M.D.","C","NULL","NULL",1393,1386
"148",1023055126,1588928980,42,53,44.981,49.858,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","BENJAMIN STUDDARD","M.D.","NULL","DR.","NULL",1395,1386
"149",1023055126,1992790091,401,997,3.756,17.672,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","MATTHEW BEUTER","MD","J","MR.","NULL",1386,1386
"150",1023055126,1285662148,515,1445,5.814,22.035,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","CHARLES WRAY","M.D.","JACKSON","NULL","NULL",1386,1386
"151",1023055126,1790776672,915,1543,4.593,21.092,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","FURRUKH MALIK","MD","S","NULL","NULL",1386,1386
"152",1023055126,1326120700,69,86,42.535,51.717,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT RIPLEY","M.D.","CRAIG","NULL","NULL",1386,1386
"153",1023055126,1710032255,472,1341,5.048,19.968,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DOUGLAS LINFERT","M.D.","R","NULL","NULL",1386,1386
"154",1023055126,1447307251,72,87,45.011,59.76,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID CHOMA","MD","PETER","DR.","NULL",1391,1386
"155",1023055126,1477548675,529,1706,5.423,23.053,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT MANGIALARDI","MD","J","MR.","NULL",1386,1386
"156",1023055126,1306862669,470,1060,19.18,38.936,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DANA THOMPSON","M.D.","S","NULL","NULL",1386,1386
"157",1023055126,1811104003,91,114,49.132,65.705,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","SHILPA CARLSON","DO","REDDY","NULL","NULL",1391,1386
"158",1023055126,1902812571,72,113,27.389,46.272,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","MICHAEL HEMPHILL","MD","B","NULL","NULL",1400,1386
"159",1023055126,1427066489,56,78,37.795,55.873,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","HEATHER ROWE","MD","D","DR.","NULL",1386,1386
"160",1023055126,1447212964,104,133,49.556,61.999,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","RAM SHARMA","MD","CHANDRA","DR.","NULL",1395,1386
"161",1023055126,1417903378,69,126,32.754,40.998,"General Acute Care Hospital","Internal Medicine","Rheumatology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT LAGRONE","MD","P","NULL","NULL",1386,1386
"162",1023055126,1598750697,319,580,4.893,18.692,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","FRANK VANDEVENDER","MD","K","MR.","NULL",1386,1386
"163",1023055126,1538147319,58,96,37.188,43.555,"General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","HCA HEALTH SERVICES OF TENNESSEE, INC.","TERRI JERKINS","M.D.","WOOD","DR.","NULL",1387,1386
"164",1023055126,1235242181,1102,1907,6.228,24.698,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","JEFFREY WEBBER","MD","C","NULL","NULL",1386,1386
"165",1023055126,1396906657,195,627,6.85,24.284,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM DONNELLAN","M.D.","BRUCE","NULL","NULL",1386,1386
"166",1023055126,1649262338,70,156,23.622,35.991,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM PETTUS","M.D.","H.","NULL","NULL",1393,1386
"167",1023055126,1386639219,606,1348,4.803,23.784,"General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","HCA HEALTH SERVICES OF TENNESSEE, INC.","MICHAEL CARLSON","MD","G","MR.","NULL",1386,1386
"168",1023055126,1558355941,40,50,40.06,62.322,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOJU JOSEPH","MD","MATHEWS","NULL","NULL",1391,1386
"169",1023055126,1467447664,45,58,30.293,43.743,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","MATTHEW BRUST","MD","L","MR.","NULL",1386,1386
"170",1023055126,1861497570,73,374,0,0,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","MINOCHER BATTIWALLA","MD","MANECK","NULL","NULL",1386,1386
"171",1023055126,1598871642,39,70,21.6,37.798,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","LLOYD HUANG","MD","K","NULL","NULL",1393,1386
"172",1023055126,1346533320,415,762,2.508,18.358,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ANJALI SHAH","M.D.","S","DR.","NULL",1386,1386
"173",1023055126,1902842412,207,619,6.008,22.293,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JESUS BERDEJA","M.D.","G","NULL","NULL",1386,1386
"174",1023055126,1316029226,94,133,44.293,61.627,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","MATTHEW LEAVITT","MD","A","NULL","NULL",1390,1386
"175",1023055126,1396910600,266,597,2.219,10.747,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","ANDREA BECK","M.D.","MONTIS","NULL","NULL",1386,1386
"176",1023055126,1265756837,55,59,47.492,57.838,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","AUSTIN MACKENS","MD","WES","NULL","NULL",1395,1386
"177",1023055126,1578615522,40,61,34.475,35.927,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","PAUL LEAVITT","M.D.","J.","NULL","NULL",1391,1386
"178",1023055126,1821145624,58,77,36.935,51.338,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JACK ERTER","MD","NULL","NULL","NULL",1386,1386
"179",1023055126,1942295035,172,355,4.549,20.082,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","MARILYNN MICHAUD","MD","E","MRS.","NULL",1386,1386
"180",1023055126,1245225937,378,1015,3.038,16.573,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","LOUIS JOHNSON","MD","C","MR.","NULL",1386,1386
"181",1023055126,1437441847,272,1004,1.443,13.777,"General Acute Care Hospital","Internal Medicine","Infectious Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","PAUL BRYANT","M.D.","ANTHONY","DR.","NULL",1386,1386
"182",1023055126,1083905822,416,959,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","BRITNEY FRIESEN","M.D.","JANAE","DR.","NULL",1386,1386
"183",1023055126,1376538272,391,1195,1.381,7.599,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN MCKECHNIE","MD","S","MR.","NULL",1386,1386
"184",1023055126,1104818889,96,136,35.699,51.148,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","GREGORY ROWBATHAM","M.D.","P.","NULL","NULL",1385,1386
"185",1023055126,1215295084,394,1087,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","WILLIAM HOOPER","M.D.","BLAKE","DR.","NULL",1386,1386
"186",1023055126,1043219165,46,58,45.552,59.138,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT HERRING","MD","W","NULL","JR.",1386,1386
"187",1023055126,1740487305,56,69,47.304,61.042,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","STEPHEN WHITE","MD","AULTON","NULL","NULL",1384,1386
"188",1023055126,1750394060,72,88,39.398,58.237,"General Acute Care Hospital","Internal Medicine","Geriatric Medicine","HCA HEALTH SERVICES OF TENNESSEE, INC.","RALF HABERMANN","MD","C","DR.","NULL",1384,1386
"189",1023055126,1700029493,270,739,2.628,14.48,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","LEE BARFIELD","M.D.","COLE","DR.","NULL",1386,1386
"190",1023055126,1255301800,74,102,37.088,51.555,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","THOMAS MILLER","MD","B","NULL","NULL",1400,1386
"191",1023055126,1578692695,76,120,29.542,51.216,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT MACMILLAN","MD","DUNCAN","NULL","JR.",1386,1386
"192",1023055126,1275646119,707,1594,7.715,27.418,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BYRON HAITAS","MD","NULL","NULL","NULL",1386,1386
"193",1023055126,1285723718,128,197,24.401,35.288,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","HARVEY BOWLES","M.D.","W.","NULL","NULL",1386,1386
"194",1023055126,1871756080,37,61,0.115,0.486,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ALYSSA SAELENS","M.D.","N","DR.","NULL",1386,1386
"195",1023055126,1710008651,56,58,49.948,61.935,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","TOMMY WOOD","MD","ALBERT","NULL","NULL",1400,1386
"196",1023055126,1699760587,234,875,2.878,15.636,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","HYATT SUTTON","MD","D","MR.","NULL",1386,1386
"197",1023055126,1205878220,61,81,34.84,39.199,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","WALTER STEPHENS","M.D.","EARNEST","NULL","NULL",1399,1386
"198",1023055126,1831169069,125,158,46.994,58.86,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ASHISH SONI","M.D.","NULL","NULL","NULL",1399,1386
"199",1023055126,1861668907,231,566,6.652,27.725,"General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","HCA HEALTH SERVICES OF TENNESSEE, INC.","AMANDA DANIEL","MD","L","NULL","NULL",1386,1386
"200",1023055126,1003801788,342,692,4.698,20.879,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOHN ANDERSON","MD","E","MR.","NULL",1386,1386
"201",1023055126,1265606255,576,1368,10.96,29.72,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","PRZEMYSLAW BOREK","MD","PETER","DR.","NULL",1386,1386
"202",1023055126,1578501904,446,809,0.026,0.194,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","THOMAS TESAURO","MD","A","NULL","NULL",1386,1386
"203",1023055126,1659714798,439,1025,0.06,1.905,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOSEPH GARRIDO","M.D.","RAYMOND","DR.","NULL",1386,1386
"204",1023055126,1225120926,279,513,0.109,0.8,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","JENNIFER JOHNSON","MD","A","NULL","NULL",1386,1386
"205",1023055126,1790757821,560,971,2.209,16.2,"General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","IRA STEIN","M. D.","E","NULL","NULL",1386,1386
"206",1023055126,1396932463,388,806,6.151,23.455,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","AMIT SINGH","MD","KUMAR","DR.","NULL",1395,1386
"207",1023055126,1801973490,255,328,1.049,7.338,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","SUSAN GARWOOD","M.D.","KAY","NULL","NULL",1386,1386
"208",1023055126,1700810371,86,118,29.356,52.317,"General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DIANNA SHIPLEY","MD","L","NULL","NULL",1391,1386
"209",1023055126,1083703540,125,230,15.839,38.195,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOHANNA BENDELL","M.D.","NULL","NULL","NULL",1386,1386
"210",1023055126,1891708012,56,65,41.231,51.548,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","SHAWN GENTRY","M.D.","N","NULL","NULL",1388,1386
"211",1023055126,1881089795,116,271,0,0,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","HAIXIA DUAN","MD","NULL","NULL","NULL",1386,1386
"212",1023055126,1063415131,60,79,35.57,39.257,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROLLAND LUPLOW","MD","E","DR.","NULL",1399,1386
"213",1023055126,1144309121,716,1501,16.098,34.06,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT JONES","M.D.","CHRISTOPHER","NULL","NULL",1386,1386
"214",1023055126,1184620460,206,323,25.347,37.443,"General Acute Care Hospital","Family Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","JAMES ANDERSON","MD","R","MISS","NULL",1386,1386
"215",1023055126,1639125560,69,81,49.049,67.881,"General Acute Care Hospital","Internal Medicine","NULL","HCA HEALTH SERVICES OF TENNESSEE, INC.","FAWWAZ ALKAYYALI","MD","A","NULL","NULL",1399,1386
"216",1023055126,1336296136,198,444,9.466,27.279,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","TODD BAUER","MD","MICHAEL","DR.","NULL",1386,1386
"217",1023055126,1427251859,89,207,6.362,27.04,"General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JENNIFER SANTANA DE LOS SANTOS","M.D.","MARIA","DR.","NULL",1387,1386
